5.0 0.0 0.035 -0.035 0.0
# T[GeV] y Γ_s[GeV] Γ̄_s[GeV] s[GeV^3] H[GeV] P[GeV^4] dtdT[GeV^-2] Va[GeV] Vabar[GeV]
1.8169758280e+00 3.3121e+00 7.125e-05 1.690e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.230e-04 -1.278e-04
1.8169758280e+00 3.4727e+00 7.714e-05 1.811e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.229e-04 -1.279e-04
1.8169758280e+00 3.6333e+00 8.156e-05 1.888e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.228e-04 -1.280e-04
1.8169758280e+00 3.7939e+00 8.579e-05 1.959e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.227e-04 -1.281e-04
1.8169758280e+00 3.9545e+00 9.086e-05 2.053e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.226e-04 -1.282e-04
1.8169758280e+00 4.1152e+00 9.579e-05 2.142e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.225e-04 -1.283e-04
1.8169758280e+00 4.2758e+00 1.009e-04 2.235e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.223e-04 -1.285e-04
1.8169758280e+00 4.4364e+00 1.069e-04 2.352e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.222e-04 -1.286e-04
1.8169758280e+00 4.5970e+00 1.121e-04 2.446e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.221e-04 -1.287e-04
1.8169758280e+00 4.7576e+00 1.162e-04 2.512e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.220e-04 -1.288e-04
1.8169758280e+00 4.9182e+00 1.211e-04 2.601e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.219e-04 -1.289e-04
1.8169758280e+00 5.0788e+00 1.263e-04 2.695e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.218e-04 -1.290e-04
1.8169758280e+00 5.2394e+00 1.313e-04 2.782e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.217e-04 -1.291e-04
1.8169758280e+00 5.4000e+00 1.371e-04 2.894e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.215e-04 -1.293e-04
1.8169758280e+00 5.5606e+00 1.429e-04 3.004e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.214e-04 -1.294e-04
1.8169758280e+00 5.7212e+00 1.469e-04 3.065e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.213e-04 -1.295e-04
1.8169758280e+00 5.8818e+00 1.516e-04 3.149e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.212e-04 -1.296e-04
1.8169758280e+00 6.0424e+00 1.569e-04 3.247e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.211e-04 -1.297e-04
1.8169758280e+00 6.2030e+00 1.617e-04 3.330e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.210e-04 -1.298e-04
1.8169758280e+00 6.3636e+00 1.673e-04 3.436e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.209e-04 -1.299e-04
1.8169758280e+00 6.5242e+00 1.736e-04 3.560e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.207e-04 -1.301e-04
1.8169758280e+00 6.6848e+00 1.775e-04 3.619e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.206e-04 -1.302e-04
1.8169758280e+00 6.8455e+00 1.820e-04 3.697e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.205e-04 -1.303e-04
1.8169758280e+00 7.0061e+00 1.874e-04 3.798e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.204e-04 -1.304e-04
1.8169758280e+00 7.1667e+00 1.920e-04 3.878e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.203e-04 -1.305e-04
1.8169758280e+00 7.3273e+00 1.974e-04 3.978e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.202e-04 -1.306e-04
1.8169758280e+00 7.4879e+00 2.037e-04 4.104e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.200e-04 -1.308e-04
1.8169758280e+00 7.6485e+00 2.079e-04 4.172e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.199e-04 -1.309e-04
1.8169758280e+00 7.8091e+00 2.122e-04 4.245e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.198e-04 -1.310e-04
1.8169758280e+00 7.9697e+00 2.173e-04 4.341e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.197e-04 -1.311e-04
1.8169758280e+00 8.1303e+00 2.221e-04 4.426e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.196e-04 -1.312e-04
1.8169758280e+00 8.2909e+00 2.273e-04 4.521e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.195e-04 -1.313e-04
1.8169758280e+00 8.4515e+00 2.334e-04 4.641e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.194e-04 -1.314e-04
1.8169758280e+00 8.6121e+00 2.382e-04 4.726e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.192e-04 -1.316e-04
1.8169758280e+00 8.7727e+00 2.422e-04 4.794e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.191e-04 -1.317e-04
1.8169758280e+00 8.9333e+00 2.472e-04 4.884e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.190e-04 -1.318e-04
1.8169758280e+00 9.0939e+00 2.521e-04 4.974e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.189e-04 -1.319e-04
1.8169758280e+00 9.2545e+00 2.570e-04 5.064e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.188e-04 -1.320e-04
1.8169758280e+00 9.4152e+00 2.629e-04 5.178e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.187e-04 -1.321e-04
1.8169758280e+00 9.5758e+00 2.683e-04 5.280e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.186e-04 -1.322e-04
1.8169758280e+00 9.7364e+00 2.722e-04 5.343e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.184e-04 -1.324e-04
1.8169758280e+00 9.8970e+00 2.769e-04 5.428e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.183e-04 -1.325e-04
1.8169758280e+00 1.0058e+01 2.820e-04 5.523e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.182e-04 -1.326e-04
1.8169758280e+00 1.0218e+01 2.867e-04 5.607e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.181e-04 -1.327e-04
1.8169758280e+00 1.0379e+01 2.923e-04 5.716e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.180e-04 -1.328e-04
1.8169758280e+00 1.0539e+01 2.982e-04 5.833e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.179e-04 -1.329e-04
1.8169758280e+00 1.0700e+01 3.020e-04 5.893e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.178e-04 -1.330e-04
1.8169758280e+00 1.0861e+01 3.065e-04 5.972e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.176e-04 -1.332e-04
1.8169758280e+00 1.1021e+01 3.117e-04 6.072e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.175e-04 -1.333e-04
1.8169758280e+00 1.1182e+01 3.162e-04 6.152e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.174e-04 -1.334e-04
1.8169758280e+00 1.1342e+01 3.216e-04 6.255e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.173e-04 -1.335e-04
1.8169758280e+00 1.1503e+01 3.280e-04 6.384e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.172e-04 -1.336e-04
1.8169758280e+00 1.1664e+01 3.318e-04 6.443e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.171e-04 -1.337e-04
1.8169758280e+00 1.1824e+01 3.361e-04 6.518e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.170e-04 -1.339e-04
1.8169758280e+00 1.1985e+01 3.412e-04 6.616e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.168e-04 -1.340e-04
1.8169758280e+00 1.2145e+01 3.458e-04 6.698e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.167e-04 -1.341e-04
1.8169758280e+00 1.2306e+01 3.509e-04 6.795e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.166e-04 -1.342e-04
1.8169758280e+00 1.2467e+01 3.571e-04 6.918e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.165e-04 -1.343e-04
1.8169758280e+00 1.2627e+01 3.615e-04 6.994e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.164e-04 -1.344e-04
1.8169758280e+00 1.2788e+01 3.656e-04 7.064e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.163e-04 -1.345e-04
1.8169758280e+00 1.2948e+01 3.705e-04 7.157e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.161e-04 -1.347e-04
1.8169758280e+00 1.3109e+01 3.753e-04 7.244e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.160e-04 -1.348e-04
1.8169758280e+00 1.3270e+01 3.802e-04 7.335e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.159e-04 -1.349e-04
1.8169758280e+00 1.3430e+01 3.861e-04 7.452e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.158e-04 -1.350e-04
1.8169758280e+00 1.3591e+01 3.912e-04 7.545e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.157e-04 -1.351e-04
1.8169758280e+00 1.3752e+01 3.951e-04 7.610e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.156e-04 -1.352e-04
1.8169758280e+00 1.3912e+01 3.998e-04 7.697e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.155e-04 -1.353e-04
1.8169758280e+00 1.4073e+01 4.047e-04 7.789e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.153e-04 -1.355e-04
1.8169758280e+00 1.4233e+01 4.094e-04 7.875e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.152e-04 -1.356e-04
1.8169758280e+00 1.4394e+01 4.151e-04 7.985e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.151e-04 -1.357e-04
1.8169758280e+00 1.4555e+01 4.207e-04 8.094e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.150e-04 -1.358e-04
1.8169758280e+00 1.4715e+01 4.244e-04 8.154e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.149e-04 -1.359e-04
1.8169758280e+00 1.4876e+01 4.289e-04 8.235e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.148e-04 -1.360e-04
1.8169758280e+00 1.5036e+01 4.339e-04 8.331e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.147e-04 -1.361e-04
1.8169758280e+00 1.5197e+01 4.384e-04 8.411e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.145e-04 -1.363e-04
1.8169758280e+00 1.5358e+01 4.438e-04 8.514e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.144e-04 -1.364e-04
1.8169758280e+00 1.5518e+01 4.498e-04 8.636e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.143e-04 -1.365e-04
1.8169758280e+00 1.5679e+01 4.535e-04 8.692e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.142e-04 -1.366e-04
1.8169758280e+00 1.5839e+01 4.576e-04 8.766e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.141e-04 -1.367e-04
1.8169758280e+00 1.6000e+01 4.627e-04 8.863e-04 2.172e+02 4.354e-18 5.743e+01 -1.193e+17 1.140e-04 -1.368e-04
1.8509713748e+00 1.0000e-01 1.015e-06 3.900e-06 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.328e-04 -1.329e-04
1.8509713748e+00 2.6061e-01 2.988e-06 1.141e-05 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.326e-04 -1.330e-04
1.8509713748e+00 4.2121e-01 5.317e-06 2.014e-05 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.325e-04 -1.332e-04
1.8509713748e+00 5.8182e-01 7.575e-06 2.758e-05 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.324e-04 -1.333e-04
1.8509713748e+00 7.4242e-01 9.950e-06 3.411e-05 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.323e-04 -1.334e-04
1.8509713748e+00 9.0303e-01 1.284e-05 4.243e-05 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.321e-04 -1.336e-04
1.8509713748e+00 1.0636e+00 1.599e-05 5.156e-05 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.320e-04 -1.337e-04
1.8509713748e+00 1.2242e+00 1.925e-05 6.014e-05 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.319e-04 -1.338e-04
1.8509713748e+00 1.3848e+00 2.309e-05 7.068e-05 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.318e-04 -1.339e-04
1.8509713748e+00 1.5455e+00 2.713e-05 8.171e-05 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.316e-04 -1.341e-04
1.8509713748e+00 1.7061e+00 3.041e-05 8.823e-05 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.315e-04 -1.342e-04
1.8509713748e+00 1.8667e+00 3.435e-05 9.671e-05 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.314e-04 -1.343e-04
1.8509713748e+00 2.0273e+00 3.887e-05 1.071e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.312e-04 -1.344e-04
1.8509713748e+00 2.1879e+00 4.314e-05 1.159e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.311e-04 -1.346e-04
1.8509713748e+00 2.3485e+00 4.815e-05 1.269e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.310e-04 -1.347e-04
1.8509713748e+00 2.5091e+00 5.388e-05 1.402e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.309e-04 -1.348e-04
1.8509713748e+00 2.6697e+00 5.783e-05 1.469e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.307e-04 -1.349e-04
1.8509713748e+00 2.8303e+00 6.236e-05 1.551e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.306e-04 -1.351e-04
1.8509713748e+00 2.9909e+00 6.774e-05 1.659e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.305e-04 -1.352e-04
1.8509713748e+00 3.1515e+00 7.268e-05 1.750e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.304e-04 -1.353e-04
1.8509713748e+00 3.3121e+00 7.823e-05 1.857e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.302e-04 -1.354e-04
1.8509713748e+00 3.4727e+00 8.471e-05 1.991e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.301e-04 -1.356e-04
1.8509713748e+00 3.6333e+00 8.955e-05 2.075e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.300e-04 -1.357e-04
1.8509713748e+00 3.7939e+00 9.420e-05 2.153e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.299e-04 -1.358e-04
1.8509713748e+00 3.9545e+00 9.977e-05 2.257e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.297e-04 -1.359e-04
1.8509713748e+00 4.1152e+00 1.052e-04 2.354e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.296e-04 -1.361e-04
1.8509713748e+00 4.2758e+00 1.108e-04 2.456e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.295e-04 -1.362e-04
1.8509713748e+00 4.4364e+00 1.174e-04 2.585e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.294e-04 -1.363e-04
1.8509713748e+00 4.5970e+00 1.231e-04 2.688e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.292e-04 -1.365e-04
1.8509713748e+00 4.7576e+00 1.276e-04 2.761e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.291e-04 -1.366e-04
1.8509713748e+00 4.9182e+00 1.330e-04 2.858e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.290e-04 -1.367e-04
1.8509713748e+00 5.0788e+00 1.387e-04 2.962e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.289e-04 -1.368e-04
1.8509713748e+00 5.2394e+00 1.441e-04 3.058e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.287e-04 -1.370e-04
1.8509713748e+00 5.4000e+00 1.506e-04 3.181e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.286e-04 -1.371e-04
1.8509713748e+00 5.5606e+00 1.569e-04 3.301e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.285e-04 -1.372e-04
1.8509713748e+00 5.7212e+00 1.613e-04 3.369e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.283e-04 -1.373e-04
1.8509713748e+00 5.8818e+00 1.665e-04 3.461e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.282e-04 -1.375e-04
1.8509713748e+00 6.0424e+00 1.724e-04 3.569e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.281e-04 -1.376e-04
1.8509713748e+00 6.2030e+00 1.776e-04 3.660e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.280e-04 -1.377e-04
1.8509713748e+00 6.3636e+00 1.838e-04 3.776e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.278e-04 -1.378e-04
1.8509713748e+00 6.5242e+00 1.907e-04 3.913e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.277e-04 -1.380e-04
1.8509713748e+00 6.6848e+00 1.949e-04 3.977e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.276e-04 -1.381e-04
1.8509713748e+00 6.8455e+00 1.999e-04 4.063e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.275e-04 -1.382e-04
1.8509713748e+00 7.0061e+00 2.058e-04 4.175e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.273e-04 -1.383e-04
1.8509713748e+00 7.1667e+00 2.109e-04 4.262e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.272e-04 -1.385e-04
1.8509713748e+00 7.3273e+00 2.168e-04 4.372e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.271e-04 -1.386e-04
1.8509713748e+00 7.4879e+00 2.238e-04 4.511e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.270e-04 -1.387e-04
1.8509713748e+00 7.6485e+00 2.284e-04 4.585e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.268e-04 -1.389e-04
1.8509713748e+00 7.8091e+00 2.330e-04 4.665e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.267e-04 -1.390e-04
1.8509713748e+00 7.9697e+00 2.387e-04 4.771e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.266e-04 -1.391e-04
1.8509713748e+00 8.1303e+00 2.440e-04 4.864e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.265e-04 -1.392e-04
1.8509713748e+00 8.2909e+00 2.496e-04 4.968e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.263e-04 -1.394e-04
1.8509713748e+00 8.4515e+00 2.563e-04 5.100e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.262e-04 -1.395e-04
1.8509713748e+00 8.6121e+00 2.616e-04 5.194e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.261e-04 -1.396e-04
1.8509713748e+00 8.7727e+00 2.660e-04 5.268e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.259e-04 -1.397e-04
1.8509713748e+00 8.9333e+00 2.714e-04 5.368e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.258e-04 -1.399e-04
1.8509713748e+00 9.0939e+00 2.769e-04 5.467e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.257e-04 -1.400e-04
1.8509713748e+00 9.2545e+00 2.823e-04 5.565e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.256e-04 -1.401e-04
1.8509713748e+00 9.4152e+00 2.887e-04 5.691e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.254e-04 -1.402e-04
1.8509713748e+00 9.5758e+00 2.947e-04 5.802e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.253e-04 -1.404e-04
1.8509713748e+00 9.7364e+00 2.989e-04 5.872e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.252e-04 -1.405e-04
1.8509713748e+00 9.8970e+00 3.041e-04 5.965e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.251e-04 -1.406e-04
1.8509713748e+00 1.0058e+01 3.097e-04 6.070e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.249e-04 -1.407e-04
1.8509713748e+00 1.0218e+01 3.148e-04 6.163e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.248e-04 -1.409e-04
1.8509713748e+00 1.0379e+01 3.210e-04 6.282e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.247e-04 -1.410e-04
1.8509713748e+00 1.0539e+01 3.275e-04 6.410e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.246e-04 -1.411e-04
1.8509713748e+00 1.0700e+01 3.317e-04 6.476e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.244e-04 -1.412e-04
1.8509713748e+00 1.0861e+01 3.366e-04 6.564e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.243e-04 -1.414e-04
1.8509713748e+00 1.1021e+01 3.424e-04 6.674e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.242e-04 -1.415e-04
1.8509713748e+00 1.1182e+01 3.473e-04 6.761e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.241e-04 -1.416e-04
1.8509713748e+00 1.1342e+01 3.532e-04 6.874e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.239e-04 -1.418e-04
1.8509713748e+00 1.1503e+01 3.602e-04 7.016e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.238e-04 -1.419e-04
1.8509713748e+00 1.1664e+01 3.644e-04 7.081e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.237e-04 -1.420e-04
1.8509713748e+00 1.1824e+01 3.691e-04 7.163e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.236e-04 -1.421e-04
1.8509713748e+00 1.1985e+01 3.748e-04 7.271e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.234e-04 -1.423e-04
1.8509713748e+00 1.2145e+01 3.798e-04 7.361e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.233e-04 -1.424e-04
1.8509713748e+00 1.2306e+01 3.854e-04 7.467e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.232e-04 -1.425e-04
1.8509713748e+00 1.2467e+01 3.922e-04 7.603e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.230e-04 -1.426e-04
1.8509713748e+00 1.2627e+01 3.971e-04 7.686e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.229e-04 -1.428e-04
1.8509713748e+00 1.2788e+01 4.015e-04 7.763e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.228e-04 -1.429e-04
1.8509713748e+00 1.2948e+01 4.069e-04 7.865e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.227e-04 -1.430e-04
1.8509713748e+00 1.3109e+01 4.122e-04 7.961e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.225e-04 -1.431e-04
1.8509713748e+00 1.3270e+01 4.176e-04 8.061e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.224e-04 -1.433e-04
1.8509713748e+00 1.3430e+01 4.241e-04 8.189e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.223e-04 -1.434e-04
1.8509713748e+00 1.3591e+01 4.296e-04 8.292e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.222e-04 -1.435e-04
1.8509713748e+00 1.3752e+01 4.339e-04 8.363e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.220e-04 -1.436e-04
1.8509713748e+00 1.3912e+01 4.391e-04 8.459e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.219e-04 -1.438e-04
1.8509713748e+00 1.4073e+01 4.445e-04 8.560e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.218e-04 -1.439e-04
1.8509713748e+00 1.4233e+01 4.497e-04 8.654e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.217e-04 -1.440e-04
1.8509713748e+00 1.4394e+01 4.559e-04 8.775e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.215e-04 -1.442e-04
1.8509713748e+00 1.4555e+01 4.620e-04 8.895e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.214e-04 -1.443e-04
1.8509713748e+00 1.4715e+01 4.661e-04 8.961e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.213e-04 -1.444e-04
1.8509713748e+00 1.4876e+01 4.710e-04 9.050e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.212e-04 -1.445e-04
1.8509713748e+00 1.5036e+01 4.766e-04 9.156e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.210e-04 -1.447e-04
1.8509713748e+00 1.5197e+01 4.815e-04 9.243e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.209e-04 -1.448e-04
1.8509713748e+00 1.5358e+01 4.874e-04 9.357e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.208e-04 -1.449e-04
1.8509713748e+00 1.5518e+01 4.941e-04 9.491e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.206e-04 -1.450e-04
1.8509713748e+00 1.5679e+01 4.980e-04 9.552e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.205e-04 -1.452e-04
1.8509713748e+00 1.5839e+01 5.026e-04 9.633e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.204e-04 -1.453e-04
1.8509713748e+00 1.6000e+01 5.082e-04 9.740e-04 2.301e+02 4.523e-18 6.196e+01 -1.126e+17 1.203e-04 -1.454e-04
1.8856029770e+00 1.0000e-01 1.114e-06 4.284e-06 2.437e+02 4.698e-18 6.684e+01 -1.064e+17 1.406e-04 -1.408e-04
1.8856029770e+00 2.6061e-01 3.286e-06 1.256e-05 2.437e+02 4.698e-18 6.684e+01 -1.064e+17 1.405e-04 -1.409e-04
